county,office,district,party,candidate,votes
Benton,U.S. House,7,Democratic,Aftyn Behn,36
Benton,U.S. House,7,Democratic,Bo Mitchell,65
Benton,U.S. House,7,Democratic,Darden Hunter Copeland,68
Benton,U.S. House,7,Democratic,Vincent Dixie,2
Benton,U.S. House,7,Republican,Adolph Agbéko Dagan,1
Benton,U.S. House,7,Republican,Gino Bulso,123
Benton,U.S. House,7,Republican,Jason D. Knight,1
Benton,U.S. House,7,Republican,Jody Barrett,132
Benton,U.S. House,7,Republican,Joe Leurs,0
Benton,U.S. House,7,Republican,Lee Reeves,17
Benton,U.S. House,7,Republican,Mason Foley,11
Benton,U.S. House,7,Republican,Matt Van Epps,336
Benton,U.S. House,7,Republican,Stewart Parks,25
Benton,U.S. House,7,Republican,Stuart Cooper,4
Benton,U.S. House,7,Republican,Tres Wittum,2
Cheatham,U.S. House,7,Democratic,Aftyn Behn,397
Cheatham,U.S. House,7,Democratic,Bo Mitchell,601
Cheatham,U.S. House,7,Democratic,Darden Hunter Copeland,512
Cheatham,U.S. House,7,Democratic,Vincent Dixie,98
Cheatham,U.S. House,7,Republican,Adolph Agbéko Dagan,7
Cheatham,U.S. House,7,Republican,Gino Bulso,234
Cheatham,U.S. House,7,Republican,Jason D. Knight,26
Cheatham,U.S. House,7,Republican,Jody Barrett,681
Cheatham,U.S. House,7,Republican,Joe Leurs,17
Cheatham,U.S. House,7,Republican,Lee Reeves,116
Cheatham,U.S. House,7,Republican,Mason Foley,90
Cheatham,U.S. House,7,Republican,Matt Van Epps,1695
Cheatham,U.S. House,7,Republican,Stewart Parks,42
Cheatham,U.S. House,7,Republican,Stuart Cooper,14
Cheatham,U.S. House,7,Republican,Tres Wittum,13
Davidson,U.S. House,7,Democratic,Aftyn Behn,3919
Davidson,U.S. House,7,Democratic,Bo Mitchell,2920
Davidson,U.S. House,7,Democratic,Darden Hunter Copeland,1856
Davidson,U.S. House,7,Democratic,Vincent Dixie,5110
Davidson,U.S. House,7,Republican,Adolph Agbéko Dagan,20
Davidson,U.S. House,7,Republican,Gino Bulso,318
Davidson,U.S. House,7,Republican,Jason D. Knight,34
Davidson,U.S. House,7,Republican,Jody Barrett,474
Davidson,U.S. House,7,Republican,Joe Leurs,14
Davidson,U.S. House,7,Republican,Lee Reeves,158
Davidson,U.S. House,7,Republican,Mason Foley,130
Davidson,U.S. House,7,Republican,Matt Van Epps,1359
Davidson,U.S. House,7,Republican,Stewart Parks,52
Davidson,U.S. House,7,Republican,Stuart Cooper,25
Davidson,U.S. House,7,Republican,Tres Wittum,24
Decatur,U.S. House,7,Democratic,Aftyn Behn,19
Decatur,U.S. House,7,Democratic,Bo Mitchell,118
Decatur,U.S. House,7,Democratic,Darden Hunter Copeland,75
Decatur,U.S. House,7,Democratic,Vincent Dixie,3
Decatur,U.S. House,7,Republican,Adolph Agbéko Dagan,1
Decatur,U.S. House,7,Republican,Gino Bulso,72
Decatur,U.S. House,7,Republican,Jason D. Knight,10
Decatur,U.S. House,7,Republican,Jody Barrett,120
Decatur,U.S. House,7,Republican,Joe Leurs,1
Decatur,U.S. House,7,Republican,Lee Reeves,27
Decatur,U.S. House,7,Republican,Mason Foley,6
Decatur,U.S. House,7,Republican,Matt Van Epps,427
Decatur,U.S. House,7,Republican,Stewart Parks,58
Decatur,U.S. House,7,Republican,Stuart Cooper,7
Decatur,U.S. House,7,Republican,Tres Wittum,4
Dickson,U.S. House,7,Democratic,Aftyn Behn,376
Dickson,U.S. House,7,Democratic,Bo Mitchell,684
Dickson,U.S. House,7,Democratic,Darden Hunter Copeland,400
Dickson,U.S. House,7,Democratic,Vincent Dixie,53
Dickson,U.S. House,7,Republican,Adolph Agbéko Dagan,3
Dickson,U.S. House,7,Republican,Gino Bulso,256
Dickson,U.S. House,7,Republican,Jason D. Knight,6
Dickson,U.S. House,7,Republican,Jody Barrett,2201
Dickson,U.S. House,7,Republican,Joe Leurs,7
Dickson,U.S. House,7,Republican,Lee Reeves,124
Dickson,U.S. House,7,Republican,Mason Foley,32
Dickson,U.S. House,7,Republican,Matt Van Epps,1504
Dickson,U.S. House,7,Republican,Stewart Parks,29
