county,precinct,office,district,candidate,party,votes
ANDERSON,Andersonville,Governor,,Phil Bredesen,D,608
ANDERSON,Andersonville,Governor,,Jim Bryson,R,278
ANDERSON,Andersonville,Governor,,George Banks,I,3
ANDERSON,Andersonville,Governor,,David Gatchell,I,0
ANDERSON,Andersonville,Governor,,Marivuana Stout Leinoff,I,1
ANDERSON,Andersonville,Governor,,Charles E. Smith,I,0
ANDERSON,Andersonville,Governor,,Howard M. Switzer,I,0
ANDERSON,Andersonville,Governor,,"Carl ""Twofeathers"" Whitaker",I,5
ANDERSON,Andersonville,Governor,,Write-in - John Jay Hooker,I,0
ANDERSON,Block House Valley,Governor,,Phil Bredesen,D,176
ANDERSON,Block House Valley,Governor,,Jim Bryson,R,63
ANDERSON,Block House Valley,Governor,,George Banks,I,0
ANDERSON,Block House Valley,Governor,,David Gatchell,I,0
ANDERSON,Block House Valley,Governor,,Marivuana Stout Leinoff,I,2
ANDERSON,Block House Valley,Governor,,Charles E. Smith,I,0
ANDERSON,Block House Valley,Governor,,Howard M. Switzer,I,0
ANDERSON,Block House Valley,Governor,,"Carl ""Twofeathers"" Whitaker",I,1
ANDERSON,Block House Valley,Governor,,Write-in - John Jay Hooker,I,0
ANDERSON,Briceville,Governor,,Phil Bredesen,D,172
ANDERSON,Briceville,Governor,,Jim Bryson,R,61
ANDERSON,Briceville,Governor,,George Banks,I,2
ANDERSON,Briceville,Governor,,David Gatchell,I,0
ANDERSON,Briceville,Governor,,Marivuana Stout Leinoff,I,0
ANDERSON,Briceville,Governor,,Charles E. Smith,I,0
ANDERSON,Briceville,Governor,,Howard M. Switzer,I,1
ANDERSON,Briceville,Governor,,"Carl ""Twofeathers"" Whitaker",I,1
ANDERSON,Briceville,Governor,,Write-in - John Jay Hooker,I,0
ANDERSON,Claxton,Governor,,Phil Bredesen,D,1414
ANDERSON,Claxton,Governor,,Jim Bryson,R,661
ANDERSON,Claxton,Governor,,George Banks,I,10
ANDERSON,Claxton,Governor,,David Gatchell,I,2
